state,place,year,session,commodity,area,production
Madhya Pradesh,TIKAMGARH,2006,Whole Year ,Potato,1013.00,9783.00
Madhya Pradesh,TIKAMGARH,2007,Whole Year ,Potato,693.00,5020.00
Madhya Pradesh,TIKAMGARH,2008,Whole Year ,Potato,1416.00,11696.00
Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Potato,1455.00,11649.00
Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Potato,1424.00,4957.00
Madhya Pradesh,TIKAMGARH,2011,Whole Year ,Potato,1633.00,10431.00
Madhya Pradesh,TIKAMGARH,2012,Whole Year ,Potato,1916.00,13550.00
Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Potato,1556.00,12440.00
Madhya Pradesh,UJJAIN,1999,Whole Year ,Potato,4450.00,66787.00
Madhya Pradesh,UJJAIN,2001,Whole Year ,Potato,1376.00,14628.00
Madhya Pradesh,UJJAIN,2002,Whole Year ,Potato,1637.00,15557.00
Madhya Pradesh,UJJAIN,2003,Whole Year ,Potato,1919.00,33249.00
Madhya Pradesh,UJJAIN,2004,Whole Year ,Potato,2261.00,43154.00
Madhya Pradesh,UJJAIN,2005,Whole Year ,Potato,1271.00,19726.00
Madhya Pradesh,UJJAIN,2006,Whole Year ,Potato,1639.00,28162.00
Madhya Pradesh,UJJAIN,2007,Whole Year ,Potato,3893.00,39949.00
Madhya Pradesh,UJJAIN,2008,Whole Year ,Potato,4066.00,42593.00
Madhya Pradesh,UJJAIN,2009,Whole Year ,Potato,4218.00,53044.00
Madhya Pradesh,UJJAIN,2010,Whole Year ,Potato,6886.00,57666.00
Madhya Pradesh,UJJAIN,2011,Whole Year ,Potato,6731.00,88718.00
Madhya Pradesh,UJJAIN,2012,Whole Year ,Potato,6967.00,88800.00
Madhya Pradesh,UJJAIN,2013,Whole Year ,Potato,7211.00,92178.00
Madhya Pradesh,UMARIA,1999,Whole Year ,Potato,257.00,2196.00
Madhya Pradesh,UMARIA,2001,Whole Year ,Potato,254.00,2836.00
Madhya Pradesh,UMARIA,2002,Whole Year ,Potato,256.00,2233.00
Madhya Pradesh,UMARIA,2003,Whole Year ,Potato,290.00,3108.00
Madhya Pradesh,UMARIA,2004,Whole Year ,Potato,285.00,3411.00
Madhya Pradesh,UMARIA,2005,Whole Year ,Potato,276.00,3047.00
Madhya Pradesh,UMARIA,2006,Whole Year ,Potato,292.00,3091.00
Madhya Pradesh,UMARIA,2007,Whole Year ,Potato,316.00,3249.00
Madhya Pradesh,UMARIA,2008,Whole Year ,Potato,319.00,2929.00
Madhya Pradesh,UMARIA,2009,Whole Year ,Potato,329.00,3235.00
Madhya Pradesh,UMARIA,2010,Whole Year ,Potato,424.00,2454.00
Madhya Pradesh,UMARIA,2011,Whole Year ,Potato,446.00,3238.00
Madhya Pradesh,UMARIA,2012,Whole Year ,Potato,508.00,4085.00
Madhya Pradesh,UMARIA,2013,Whole Year ,Potato,538.00,5495.00
Madhya Pradesh,VIDISHA,1999,Whole Year ,Potato,156.00,1520.00
Madhya Pradesh,VIDISHA,2001,Whole Year ,Potato,92.00,1152.00
Madhya Pradesh,VIDISHA,2002,Whole Year ,Potato,156.00,1716.00
Madhya Pradesh,VIDISHA,2003,Whole Year ,Potato,147.00,1823.00
Madhya Pradesh,VIDISHA,2004,Whole Year ,Potato,119.00,1623.00
Madhya Pradesh,VIDISHA,2005,Whole Year ,Potato,109.00,1341.00
Madhya Pradesh,VIDISHA,2006,Whole Year ,Potato,165.00,1926.00
Madhya Pradesh,VIDISHA,2007,Whole Year ,Potato,154.00,1662.00
Madhya Pradesh,VIDISHA,2008,Whole Year ,Potato,213.00,2243.00
Madhya Pradesh,VIDISHA,2009,Whole Year ,Potato,274.00,2852.00
Madhya Pradesh,VIDISHA,2010,Whole Year ,Potato,113.00,999.00
Madhya Pradesh,VIDISHA,2011,Whole Year ,Potato,325.00,4131.00
Madhya Pradesh,VIDISHA,2012,Whole Year ,Potato,184.00,2030.00
Madhya Pradesh,VIDISHA,2013,Whole Year ,Potato,243.00,2561.00
Manipur,BISHNUPUR,1998,Rabi       ,Potato,160.00,840.00
Manipur,BISHNUPUR,1998,Winter     ,Potato,190.00,990.00
Manipur,BISHNUPUR,1999,Whole Year ,Potato,350.00,1830.00
Manipur,BISHNUPUR,2000,Whole Year ,Potato,390.00,2040.00
Manipur,BISHNUPUR,2002,Whole Year ,Potato,370.00,1940.00
Manipur,BISHNUPUR,2004,Whole Year ,Potato,190.00,990.00
Manipur,BISHNUPUR,2005,Whole Year ,Potato,260.00,1360.00
Manipur,BISHNUPUR,2006,Whole Year ,Potato,690.00,3610.00
Manipur,BISHNUPUR,2007,Whole Year ,Potato,620.00,3240.00
Manipur,CHANDEL,1998,Autumn     ,Potato,20.00,110.00
Manipur,CHANDEL,1998,Rabi       ,Potato,270.00,1410.00
Manipur,CHANDEL,1998,Winter     ,Potato,330.00,1720.00
Manipur,CHANDEL,1999,Whole Year ,Potato,130.00,680.00
Manipur,CHANDEL,2000,Whole Year ,Potato,140.00,730.00
Manipur,CHANDEL,2002,Whole Year ,Potato,40.00,210.00
Manipur,CHANDEL,2004,Whole Year ,Potato,20.00,100.00
Manipur,CHANDEL,2005,Whole Year ,Potato,50.00,260.00
Manipur,CHANDEL,2006,Whole Year ,Potato,10.00,50.00
Manipur,CHANDEL,2007,Whole Year ,Potato,20.00,100.00
Manipur,CHURACHANDPUR,1998,Winter     ,Potato,40.00,210.00
Manipur,CHURACHANDPUR,1999,Whole Year ,Potato,60.00,310.00
Manipur,CHURACHANDPUR,2000,Whole Year ,Potato,60.00,310.00
Manipur,CHURACHANDPUR,2007,Whole Year ,Potato,70.00,370.00
Manipur,IMPHAL EAST,1998,Autumn     ,Potato,10.00,50.00
Manipur,IMPHAL EAST,1998,Rabi       ,Potato,90.00,470.00
Manipur,IMPHAL EAST,1998,Winter     ,Potato,230.00,1210.00
Manipur,IMPHAL EAST,1999,Whole Year ,Potato,250.00,1310.00
Manipur,IMPHAL EAST,2000,Whole Year ,Potato,260.00,1360.00
Manipur,IMPHAL EAST,2002,Whole Year ,Potato,270.00,1410.00
Manipur,IMPHAL EAST,2004,Whole Year ,Potato,160.00,840.00
Manipur,IMPHAL EAST,2005,Whole Year ,Potato,250.00,1310.00
Manipur,IMPHAL EAST,2006,Whole Year ,Potato,920.00,4810.00
Manipur,IMPHAL EAST,2007,Whole Year ,Potato,120.00,630.00
Manipur,IMPHAL WEST,1998,Autumn     ,Potato,20.00,100.00
Manipur,IMPHAL WEST,1998,Winter     ,Potato,40.00,210.00
Manipur,IMPHAL WEST,1999,Whole Year ,Potato,100.00,520.00
Manipur,IMPHAL WEST,2000,Whole Year ,Potato,90.00,470.00
Manipur,IMPHAL WEST,2002,Whole Year ,Potato,370.00,1940.00
Manipur,IMPHAL WEST,2004,Whole Year ,Potato,340.00,1780.00
Manipur,IMPHAL WEST,2005,Whole Year ,Potato,510.00,2670.00
Manipur,IMPHAL WEST,2006,Whole Year ,Potato,20.00,110.00
Manipur,IMPHAL WEST,2007,Whole Year ,Potato,250.00,1310.00
Manipur,SENAPATI,1998,Autumn     ,Potato,50.00,260.00
Manipur,SENAPATI,1998,Rabi       ,Potato,70.00,370.00
Manipur,SENAPATI,1999,Whole Year ,Potato,350.00,1830.00
Manipur,SENAPATI,2000,Whole Year ,Potato,360.00,1890.00
Manipur,SENAPATI,2002,Whole Year ,Potato,1160.00,6070.00
Manipur,SENAPATI,2004,Whole Year ,Potato,1200.00,6270.00
Manipur,SENAPATI,2005,Whole Year ,Potato,2600.00,13600.00
Manipur,SENAPATI,2006,Summer     ,Potato,850.00,4440.00
Manipur,SENAPATI,2006,Whole Year ,Potato,470.00,2460.00
Manipur,SENAPATI,2007,Whole Year ,Potato,560.00,2930.00
Manipur,TAMENGLONG,1999,Whole Year ,Potato,10.00,50.00
Manipur,TAMENGLONG,2000,Whole Year ,Potato,20.00,100.00
Manipur,TAMENGLONG,2002,Whole Year ,Potato,10.00,50.00
Manipur,TAMENGLONG,2004,Whole Year ,Potato,40.00,210.00
Manipur,TAMENGLONG,2005,Whole Year ,Potato,10.00,50.00
Manipur,TAMENGLONG,2006,Whole Year ,Potato,50.00,260.00
Manipur,TAMENGLONG,2007,Whole Year ,Potato,40.00,210.00
Manipur,THOUBAL,1998,Autumn     ,Potato,190.00,990.00
Manipur,THOUBAL,1998,Rabi       ,Potato,130.00,680.00
Manipur,THOUBAL,1998,Winter     ,Potato,230.00,1210.00
Manipur,THOUBAL,1999,Whole Year ,Potato,1060.00,5550.00
Manipur,THOUBAL,2000,Whole Year ,Potato,1100.00,5760.00
Manipur,THOUBAL,2002,Whole Year ,Potato,1080.00,5640.00
Manipur,THOUBAL,2004,Whole Year ,Potato,980.00,5130.00
Manipur,THOUBAL,2005,Whole Year ,Potato,930.00,4860.00
Manipur,THOUBAL,2006,Whole Year ,Potato,400.00,2090.00
Manipur,THOUBAL,2007,Whole Year ,Potato,10.00,50.00
Manipur,UKHRUL,1998,Autumn     ,Potato,30.00,160.00
Manipur,UKHRUL,1998,Rabi       ,Potato,30.00,160.00
Manipur,UKHRUL,1998,Winter     ,Potato,40.00,200.00
Manipur,UKHRUL,1999,Whole Year ,Potato,160.00,840.00
Manipur,UKHRUL,2000,Whole Year ,Potato,170.00,890.00
Manipur,UKHRUL,2002,Whole Year ,Potato,1170.00,6120.00
Manipur,UKHRUL,2004,Whole Year ,Potato,30.00,160.00
Manipur,UKHRUL,2005,Whole Year ,Potato,260.00,1360.00
Manipur,UKHRUL,2006,Whole Year ,Potato,310.00,1620.00
Manipur,UKHRUL,2007,Whole Year ,Potato,260.00,1360.00
Meghalaya,EAST GARO HILLS,1997,Whole Year ,Potato,101.00,795.00
Meghalaya,EAST GARO HILLS,1998,Whole Year ,Potato,111.00,873.00
Meghalaya,EAST GARO HILLS,1999,Whole Year ,Potato,110.00,855.00
Meghalaya,EAST GARO HILLS,2000,Whole Year ,Potato,116.00,901.00
Meghalaya,EAST GARO HILLS,2001,Whole Year ,Potato,120.00,932.00
Meghalaya,EAST GARO HILLS,2002,Whole Year ,Potato,118.00,917.00
Meghalaya,EAST GARO HILLS,2003,Whole Year ,Potato,121.00,939.00
Meghalaya,EAST GARO HILLS,2004,Whole Year ,Potato,121.00,938.00
Meghalaya,EAST GARO HILLS,2005,Whole Year ,Potato,128.00,993.00
Meghalaya,EAST GARO HILLS,2006,Rabi       ,Potato,144.00,961.00
Meghalaya,EAST GARO HILLS,2008,Whole Year ,Potato,138.00,1070.00
Meghalaya,EAST GARO HILLS,2009,Whole Year ,Potato,131.00,1015.00
Meghalaya,EAST GARO HILLS,2010,Whole Year ,Potato,130.00,1008.00
Meghalaya,EAST GARO HILLS,2011,Whole Year ,Potato,132.00,1025.00
Meghalaya,EAST GARO HILLS,2012,Whole Year ,Potato,135.00,1069.00
Meghalaya,EAST GARO HILLS,2013,Whole Year ,Potato,80.00,646.00
Meghalaya,EAST GARO HILLS,2014,Summer     ,Potato,4.00,28.00
Meghalaya,EAST GARO HILLS,2014,Winter     ,Potato,73.00,590.00
Meghalaya,EAST JAINTIA HILLS,1997,Whole Year ,Potato,344.00,2862.00
Meghalaya,EAST JAINTIA HILLS,1998,Whole Year ,Potato,344.00,2518.00
Meghalaya,EAST JAINTIA HILLS,1999,Whole Year ,Potato,344.00,1852.00
Meghalaya,EAST JAINTIA HILLS,2000,Whole Year ,Potato,319.00,1825.00
Meghalaya,EAST JAINTIA HILLS,2001,Whole Year ,Potato,277.00,1605.00
Meghalaya,EAST JAINTIA HILLS,2002,Whole Year ,Potato,284.00,2088.00
Meghalaya,EAST JAINTIA HILLS,2003,Whole Year ,Potato,285.00,1583.00
Meghalaya,EAST JAINTIA HILLS,2004,Whole Year ,Potato,288.00,1600.00
Meghalaya,EAST JAINTIA HILLS,2005,Whole Year ,Potato,282.00,2091.00
Meghalaya,EAST JAINTIA HILLS,2006,Rabi       ,Potato,285.00,2438.00
Meghalaya,EAST JAINTIA HILLS,2008,Whole Year ,Potato,209.00,1002.00
Meghalaya,EAST JAINTIA HILLS,2009,Whole Year ,Potato,200.00,912.00
Meghalaya,EAST JAINTIA HILLS,2010,Whole Year ,Potato,187.00,898.00
Meghalaya,EAST JAINTIA HILLS,2011,Whole Year ,Potato,203.00,985.00
Meghalaya,EAST JAINTIA HILLS,2012,Whole Year ,Potato,207.00,1029.00
Meghalaya,EAST JAINTIA HILLS,2013,Whole Year ,Potato,38.00,215.00
Meghalaya,EAST JAINTIA HILLS,2014,Summer     ,Potato,30.00,194.00
Meghalaya,EAST JAINTIA HILLS,2014,Winter     ,Potato,13.00,52.00
Meghalaya,EAST KHASI HILLS,1997,Whole Year ,Potato,11873.00,121108.00
Meghalaya,EAST KHASI HILLS,1998,Whole Year ,Potato,11803.00,129254.00
Meghalaya,EAST KHASI HILLS,1999,Whole Year ,Potato,10854.00,95635.00
Meghalaya,EAST KHASI HILLS,2000,Whole Year ,Potato,10829.00,94429.00
Meghalaya,EAST KHASI HILLS,2001,Whole Year ,Potato,10835.00,97266.00
Meghalaya,EAST KHASI HILLS,2002,Whole Year ,Potato,11322.00,120013.00
Meghalaya,EAST KHASI HILLS,2003,Whole Year ,Potato,11462.00,104189.00
Meghalaya,EAST KHASI HILLS,2004,Whole Year ,Potato,10724.00,96395.00
Meghalaya,EAST KHASI HILLS,2005,Whole Year ,Potato,11405.00,112892.00
Meghalaya,EAST KHASI HILLS,2006,Rabi       ,Potato,11393.00,112984.00
Meghalaya,EAST KHASI HILLS,2008,Whole Year ,Potato,11270.00,109234.00
Meghalaya,EAST KHASI HILLS,2009,Whole Year ,Potato,11290.00,110575.00
Meghalaya,EAST KHASI HILLS,2010,Whole Year ,Potato,11271.00,110659.00
Meghalaya,EAST KHASI HILLS,2011,Whole Year ,Potato,11273.00,110971.00
Meghalaya,EAST KHASI HILLS,2012,Whole Year ,Potato,11543.00,115851.00
Meghalaya,EAST KHASI HILLS,2013,Whole Year ,Potato,11740.00,121787.00
Meghalaya,EAST KHASI HILLS,2014,Summer     ,Potato,8224.00,96303.00
Meghalaya,EAST KHASI HILLS,2014,Winter     ,Potato,3524.00,25599.00
Meghalaya,NORTH GARO HILLS,2013,Whole Year ,Potato,58.00,476.00
Meghalaya,NORTH GARO HILLS,2014,Summer     ,Potato,3.00,19.00
Meghalaya,NORTH GARO HILLS,2014,Winter     ,Potato,52.00,430.00
Meghalaya,RI BHOI,1997,Whole Year ,Potato,23.00,221.00
Meghalaya,RI BHOI,1998,Whole Year ,Potato,12.00,52.00
Meghalaya,RI BHOI,1999,Whole Year ,Potato,14.00,60.00
Meghalaya,RI BHOI,2000,Whole Year ,Potato,17.00,75.00
Meghalaya,RI BHOI,2001,Whole Year ,Potato,17.00,75.00
Meghalaya,RI BHOI,2002,Whole Year ,Potato,26.00,156.00
Meghalaya,RI BHOI,2003,Whole Year ,Potato,25.00,148.00
Meghalaya,RI BHOI,2004,Whole Year ,Potato,26.00,154.00
Meghalaya,RI BHOI,2005,Whole Year ,Potato,27.00,154.00
Meghalaya,RI BHOI,2006,Rabi       ,Potato,30.00,167.00
Meghalaya,RI BHOI,2008,Whole Year ,Potato,25.00,154.00
Meghalaya,RI BHOI,2009,Whole Year ,Potato,28.00,162.00
Meghalaya,RI BHOI,2010,Whole Year ,Potato,26.00,149.00
Meghalaya,RI BHOI,2011,Whole Year ,Potato,28.00,168.00
Meghalaya,RI BHOI,2012,Whole Year ,Potato,29.00,175.00
Meghalaya,RI BHOI,2013,Whole Year ,Potato,30.00,182.00
Meghalaya,RI BHOI,2014,Summer     ,Potato,22.00,152.00
Meghalaya,RI BHOI,2014,Winter     ,Potato,6.00,18.00
Meghalaya,SOUTH GARO HILLS,1997,Whole Year ,Potato,30.00,235.00
Meghalaya,SOUTH GARO HILLS,1998,Whole Year ,Potato,32.00,250.00
Meghalaya,SOUTH GARO HILLS,1999,Whole Year ,Potato,32.00,250.00
Meghalaya,SOUTH GARO HILLS,2000,Whole Year ,Potato,32.00,250.00
Meghalaya,SOUTH GARO HILLS,2001,Whole Year ,Potato,52.00,407.00
Meghalaya,SOUTH GARO HILLS,2002,Whole Year ,Potato,49.00,382.00
Meghalaya,SOUTH GARO HILLS,2003,Whole Year ,Potato,52.00,410.00
Meghalaya,SOUTH GARO HILLS,2004,Whole Year ,Potato,49.00,367.00
Meghalaya,SOUTH GARO HILLS,2005,Whole Year ,Potato,48.00,365.00
Meghalaya,SOUTH GARO HILLS,2006,Rabi       ,Potato,51.00,382.00
Meghalaya,SOUTH GARO HILLS,2008,Whole Year ,Potato,56.00,419.00
Meghalaya,SOUTH GARO HILLS,2009,Whole Year ,Potato,58.00,434.00
Meghalaya,SOUTH GARO HILLS,2010,Whole Year ,Potato,60.00,426.00
Meghalaya,SOUTH GARO HILLS,2011,Whole Year ,Potato,63.00,449.00
Meghalaya,SOUTH GARO HILLS,2012,Whole Year ,Potato,64.00,464.00
Meghalaya,SOUTH GARO HILLS,2013,Whole Year ,Potato,65.00,482.00
Meghalaya,SOUTH GARO HILLS,2014,Summer     ,Potato,3.00,21.00
Meghalaya,SOUTH GARO HILLS,2014,Winter     ,Potato,61.00,453.00
Meghalaya,SOUTH WEST GARO HILLS,2013,Whole Year ,Potato,225.00,2048.00
Meghalaya,SOUTH WEST GARO HILLS,2014,Summer     ,Potato,11.00,95.00
Meghalaya,SOUTH WEST GARO HILLS,2014,Winter     ,Potato,216.00,1984.00
Meghalaya,SOUTH WEST KHASI HILLS,2013,Whole Year ,Potato,2000.00,25521.00
Meghalaya,SOUTH WEST KHASI HILLS,2014,Summer     ,Potato,1402.00,20320.00
Meghalaya,SOUTH WEST KHASI HILLS,2014,Winter     ,Potato,601.00,5401.00
Meghalaya,WEST GARO HILLS,1997,Whole Year ,Potato,386.00,2945.00
Meghalaya,WEST GARO HILLS,1998,Whole Year ,Potato,393.00,3076.00
Meghalaya,WEST GARO HILLS,1999,Whole Year ,Potato,404.00,3088.00
Meghalaya,WEST GARO HILLS,2000,Whole Year ,Potato,414.00,3160.00
Meghalaya,WEST GARO HILLS,2001,Whole Year ,Potato,422.00,3209.00
Meghalaya,WEST GARO HILLS,2002,Whole Year ,Potato,423.00,3228.00
Meghalaya,WEST GARO HILLS,2003,Whole Year ,Potato,437.00,3330.00
Meghalaya,WEST GARO HILLS,2004,Whole Year ,Potato,441.00,3380.00
Meghalaya,WEST GARO HILLS,2005,Whole Year ,Potato,452.00,3465.00
Meghalaya,WEST GARO HILLS,2006,Rabi       ,Potato,450.00,3434.00
Meghalaya,WEST GARO HILLS,2008,Whole Year ,Potato,532.00,4145.00
Meghalaya,WEST GARO HILLS,2009,Whole Year ,Potato,535.00,4055.00
Meghalaya,WEST GARO HILLS,2010,Whole Year ,Potato,538.00,4182.00
Meghalaya,WEST GARO HILLS,2011,Whole Year ,Potato,543.00,4248.00
Meghalaya,WEST GARO HILLS,2012,Whole Year ,Potato,555.00,4430.00
Meghalaya,WEST GARO HILLS,2013,Whole Year ,Potato,339.00,2613.00
Meghalaya,WEST GARO HILLS,2014,Summer     ,Potato,17.00,125.00
Meghalaya,WEST GARO HILLS,2014,Winter     ,Potato,326.00,2563.00
Meghalaya,WEST JAINTIA HILLS,2013,Whole Year ,Potato,172.00,858.00
Meghalaya,WEST JAINTIA HILLS,2014,Summer     ,Potato,125.00,688.00
Meghalaya,WEST JAINTIA HILLS,2014,Winter     ,Potato,54.00,183.00
Meghalaya,WEST KHASI HILLS,1997,Whole Year ,Potato,8007.00,72343.00
Meghalaya,WEST KHASI HILLS,1998,Whole Year ,Potato,8058.00,65036.00
Meghalaya,WEST KHASI HILLS,1999,Whole Year ,Potato,6581.00,41547.00
Meghalaya,WEST KHASI HILLS,2000,Whole Year ,Potato,6591.00,43652.00
Meghalaya,WEST KHASI HILLS,2001,Whole Year ,Potato,6428.00,55538.00
Meghalaya,WEST KHASI HILLS,2002,Whole Year ,Potato,5849.00,41100.00
Meghalaya,WEST KHASI HILLS,2003,Whole Year ,Potato,5653.00,38829.00
Meghalaya,WEST KHASI HILLS,2004,Whole Year ,Potato,5638.00,38788.00
Meghalaya,WEST KHASI HILLS,2005,Whole Year ,Potato,5644.00,47070.00
Meghalaya,WEST KHASI HILLS,2006,Rabi       ,Potato,5820.00,67836.00
Meghalaya,WEST KHASI HILLS,2008,Whole Year ,Potato,5460.00,45114.00
Meghalaya,WEST KHASI HILLS,2009,Whole Year ,Potato,5470.00,45292.00
Meghalaya,WEST KHASI HILLS,2010,Whole Year ,Potato,5473.00,47325.00
Meghalaya,WEST KHASI HILLS,2011,Whole Year ,Potato,5475.00,47824.00
Meghalaya,WEST KHASI HILLS,2012,Whole Year ,Potato,5606.00,49937.00
Meghalaya,WEST KHASI HILLS,2013,Whole Year ,Potato,3702.00,26985.00
Meghalaya,WEST KHASI HILLS,2014,Summer     ,Potato,2594.00,21383.00
Meghalaya,WEST KHASI HILLS,2014,Winter     ,Potato,1112.00,5684.00
Mizoram,AIZAWL,1998,Kharif     ,Potato,70.00,310.00
Mizoram,AIZAWL,1998,Rabi       ,Potato,80.00,350.00
Mizoram,AIZAWL,1999,Whole Year ,Potato,245.00,2800.00
Mizoram,AIZAWL,2000,Whole Year ,Potato,230.00,2300.00
Mizoram,AIZAWL,2001,Whole Year ,Potato,110.00,880.00
Mizoram,AIZAWL,2002,Whole Year ,Potato,122.00,202.00
Mizoram,AIZAWL,2003,Whole Year ,Potato,60.00,85.00
Mizoram,AIZAWL,2005,Whole Year ,Potato,195.00,318.00
Mizoram,AIZAWL,2006,Kharif     ,Potato,33.00,218.00
Mizoram,AIZAWL,2007,Kharif     ,Potato,25.00,57.00
Mizoram,AIZAWL,2008,Kharif     ,Potato,16.00,37.00
Mizoram,CHAMPHAI,1998,Kharif     ,Potato,110.00,555.00
Mizoram,CHAMPHAI,1999,Whole Year ,Potato,155.00,360.00
Mizoram,CHAMPHAI,2001,Whole Year ,Potato,146.00,267.00
Mizoram,CHAMPHAI,2002,Whole Year ,Potato,137.00,274.00
Mizoram,CHAMPHAI,2003,Whole Year ,Potato,50.00,55.00
Mizoram,CHAMPHAI,2005,Whole Year ,Potato,138.00,1012.00
Mizoram,CHAMPHAI,2006,Kharif     ,Potato,22.00,176.00
Mizoram,CHAMPHAI,2007,Kharif     ,Potato,75.00,187.00
Mizoram,CHAMPHAI,2008,Kharif     ,Potato,119.00,1193.00
Mizoram,CHAMPHAI,2009,Kharif     ,Potato,141.00,1302.00
Mizoram,KOLASIB,1999,Whole Year ,Potato,73.00,456.00
Mizoram,KOLASIB,2001,Whole Year ,Potato,10.00,75.00
Mizoram,KOLASIB,2003,Whole Year ,Potato,42.00,101.00
Mizoram,KOLASIB,2005,Whole Year ,Potato,49.00,717.00
Mizoram,KOLASIB,2006,Kharif     ,Potato,80.00,305.00
Mizoram,KOLASIB,2007,Kharif     ,Potato,5.00,12.00
Mizoram,KOLASIB,2008,Kharif     ,Potato,4.00,26.00
Mizoram,KOLASIB,2009,Kharif     ,Potato,25.00,208.00
Mizoram,LAWNGTLAI,2005,Whole Year ,Potato,2.00,10.00
Mizoram,LAWNGTLAI,2006,Kharif     ,Potato,7.00,8.00
Mizoram,LAWNGTLAI,2007,Kharif     ,Potato,12.00,14.00
Mizoram,LAWNGTLAI,2008,Kharif     ,Potato,88.00,98.00
Mizoram,LAWNGTLAI,2009,Kharif     ,Potato,60.00,480.00
Mizoram,LUNGLEI,1999,Whole Year ,Potato,57.00,308.00
Mizoram,LUNGLEI,2000,Whole Year ,Potato,80.00,129.00
Mizoram,LUNGLEI,2001,Whole Year ,Potato,110.00,249.00
Mizoram,LUNGLEI,2002,Whole Year ,Potato,110.00,250.00
Mizoram,LUNGLEI,2003,Whole Year ,Potato,51.00,324.00
Mizoram,LUNGLEI,2005,Whole Year ,Potato,110.00,146.00
Mizoram,LUNGLEI,2006,Kharif     ,Potato,99.00,176.00
Mizoram,LUNGLEI,2007,Kharif     ,Potato,95.00,380.00
Mizoram,LUNGLEI,2008,Kharif     ,Potato,33.00,150.00
Mizoram,LUNGLEI,2009,Kharif     ,Potato,39.00,119.00
Mizoram,MAMIT,2003,Whole Year ,Potato,6.00,40.00
Mizoram,MAMIT,2005,Whole Year ,Potato,41.00,229.00
Mizoram,MAMIT,2006,Kharif     ,Potato,20.00,40.00
Mizoram,MAMIT,2007,Kharif     ,Potato,18.00,24.00
Mizoram,MAMIT,2008,Kharif     ,Potato,9.00,65.00
Mizoram,SAIHA,2003,Whole Year ,Potato,154.00,288.00
Mizoram,SAIHA,2005,Whole Year ,Potato,386.00,1420.00
Mizoram,SAIHA,2006,Kharif     ,Potato,358.00,714.00
Mizoram,SAIHA,2007,Kharif     ,Potato,80.00,450.00
Mizoram,SAIHA,2009,Kharif     ,Potato,14.00,56.00
Mizoram,SERCHHIP,2005,Whole Year ,Potato,32.00,39.00
Mizoram,SERCHHIP,2006,Kharif     ,Potato,20.00,15.00
Mizoram,SERCHHIP,2007,Kharif     ,Potato,20.00,34.00
Mizoram,SERCHHIP,2009,Kharif     ,Potato,5.00,70.00
Nagaland,DIMAPUR,2000,Whole Year ,Potato,780.00,9120.00
Nagaland,DIMAPUR,2001,Whole Year ,Potato,810.00,8410.00
Nagaland,DIMAPUR,2002,Whole Year ,Potato,1280.00,13230.00
Nagaland,DIMAPUR,2003,Whole Year ,Potato,1250.00,11780.00
Nagaland,DIMAPUR,2004,Whole Year ,Potato,1750.00,10730.00
Nagaland,DIMAPUR,2006,Kharif     ,Potato,640.00,5850.00
Nagaland,DIMAPUR,2007,Kharif     ,Potato,260.00,5050.00
Nagaland,DIMAPUR,2008,Kharif     ,Potato,330.00,3990.00
Nagaland,DIMAPUR,2008,Rabi       ,Potato,330.00,3900.00
Nagaland,DIMAPUR,2009,Kharif     ,Potato,330.00,3100.00
Nagaland,DIMAPUR,2009,Rabi       ,Potato,200.00,2480.00
Nagaland,DIMAPUR,2010,Kharif     ,Potato,310.00,3940.00
Nagaland,DIMAPUR,2010,Rabi       ,Potato,280.00,3480.00
Nagaland,DIMAPUR,2011,Rabi       ,Potato,640.00,5780.00
Nagaland,DIMAPUR,2012,Rabi       ,Potato,680.00,6830.00
Nagaland,DIMAPUR,2013,Rabi       ,Potato,710.00,7110.00
Nagaland,DIMAPUR,2014,Rabi       ,Potato,750.00,7640.00
Nagaland,KIPHIRE,2008,Kharif     ,Potato,150.00,1830.00
Nagaland,KIPHIRE,2009,Kharif     ,Potato,110.00,1030.00
Nagaland,KIPHIRE,2010,Kharif     ,Potato,100.00,1270.00
Nagaland,KIPHIRE,2011,Rabi       ,Potato,120.00,1080.00
Nagaland,KIPHIRE,2012,Rabi       ,Potato,150.00,1490.00
Nagaland,KIPHIRE,2013,Rabi       ,Potato,150.00,1500.00
Nagaland,KIPHIRE,2014,Rabi       ,Potato,160.00,1630.00
Nagaland,KOHIMA,1999,Whole Year ,Potato,790.00,11440.00
Nagaland,KOHIMA,2000,Whole Year ,Potato,320.00,2630.00
Nagaland,KOHIMA,2001,Whole Year ,Potato,240.00,2920.00
Nagaland,KOHIMA,2002,Whole Year ,Potato,390.00,3940.00
Nagaland,KOHIMA,2003,Whole Year ,Potato,370.00,2800.00
Nagaland,KOHIMA,2004,Whole Year ,Potato,4400.00,33950.00
Nagaland,KOHIMA,2006,Kharif     ,Potato,830.00,7550.00
Nagaland,KOHIMA,2007,Kharif     ,Potato,700.00,8300.00
Nagaland,KOHIMA,2008,Kharif     ,Potato,590.00,7190.00
Nagaland,KOHIMA,2008,Rabi       ,Potato,620.00,7680.00
Nagaland,KOHIMA,2009,Kharif     ,Potato,620.00,5890.00
Nagaland,KOHIMA,2009,Rabi       ,Potato,770.00,9590.00
